gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability,pLI,lof_oe,LOEUF,mis_z,hi_intolerant,loeuf_constrained,acmg_sf,panelapp_CHD,panelapp_COND,panelapp_DERM,panelapp_HL,panelapp_HYPOTO,panelapp_IEM,panelapp_PULM,panelapp_REN,panelapp_SEIZ,panelapp_SK,n_panelapp_panels,combined_actionability_v2
SEC63,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,BIL,0.097378277153558,high,22.0,0.1289513108614232,0.90762,0.35844,0.532,2.4462,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2289513108614232
SEMA3A,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,BOW,0.1538461538461538,medium,4.0,0.1465384615384615,0.99879,0.30862,0.453,2.3501,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2465384615384615
SEPN1,2,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4499999999999999
SEPT9,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4499999999999999
SERPINA1,1,4.0,0.2,1.0,0.0666666666666666,0.0666666666666666,1,0,0,0.0,"BIL, PULM",0.3605150214592275,high,70.0,0.184206008583691,8.2861e-07,0.7939,1.134,-0.16272,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.184206008583691
SERPINB6,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,HL,0.3103448275862069,high,18.0,0.1491379310344827,0.0033013,0.57348,0.897,1.3992,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1491379310344827
SERPINC1,1,4.0,0.6,1.0,0.1999999999999999,0.1999999999999999,1,0,0,1.0,THROM,0.5222929936305732,high,62.0,0.3289171974522293,0.99866,0.27188,0.44,2.7691,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.42891719745222934
SERPIND1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,THROM,0.6363636363636364,medium,6.0,0.2795454545454546,1.996e-11,0.92583,1.233,0.58066,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2795454545454546
SETBP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.3134328358208955,high,38.0,0.5753731343283581,1.0,0.079244,0.143,1.8562,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6753731343283581
SETX,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.4052287581699346,high,106.0,0.6120915032679738,0.99995,0.36721,0.442,1.7846,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7120915032679738
SFTPA2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,PULM,0.1818181818181818,medium,4.0,0.0977272727272727,5.3317e-08,1.013,1.458,0.072292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0977272727272727
SFTPB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,PULM,0.2079207920792079,high,21.0,0.6831683168316831,4.5919e-07,0.6296,0.846,0.99384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6831683168316831
SFTPC,1,4.0,0.6,1.0,0.1999999999999999,0.1999999999999999,1,0,0,1.0,PULM,0.3333333333333333,high,30.0,0.2533333333333333,0.0031214,0.61726,1.0,1.0693,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2533333333333333
SGCA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.5746606334841629,high,99.0,0.8298642533936651,9.5209e-12,0.95607,1.273,0.64856,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8298642533936651
SGCB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.38,high,64.0,0.752,6.751e-06,0.85734,1.286,-0.42122,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.752
SGCD,2,4.0,1.0,3.0,1.0,0.5208333333333334,1,1,1,0.0,"CM, HYPOTO",0.200956937799043,high,78.0,0.6803827751196172,0.054132,0.50448,0.88,-0.11017,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6803827751196172
SGCG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.3559322033898305,high,47.0,0.5923728813559321,6.6559e-07,0.84101,1.211,0.10352,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5923728813559321
SGSH,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.4370860927152318,high,44.0,0.6248344370860927,1.0282e-16,0.99057,1.26,0.58086,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6248344370860927
SH2D1A,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,,0.7714285714285715,high,27.0,0.9085714285714286,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9585714285714286
SH3BP2,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,SK,0.1193181818181818,high,40.0,0.1377272727272727,5.0141e-10,0.73124,0.958,0.13472,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1377272727272727
SH3TC2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.219298245614035,high,180.0,0.5377192982456139,1.6409e-18,0.66748,0.8,1.0273,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5377192982456139
SHANK3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.589041095890411,high,41.0,0.6856164383561644,0.99995,0.31543,0.428,-1.37,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7856164383561643
SHH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"SK, SEIZ",0.6116504854368932,high,53.0,0.8446601941747572,0.97518,0.21526,0.493,0.50243,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9446601941747572
SHOC2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,"SEIZ, DERM",0.2272727272727272,high,30.0,0.1759090909090908,1.0,0.063821,0.201,3.7919,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.27590909090909077
SIL1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.423728813559322,high,46.0,0.6194915254237288,2.4121e-11,0.78563,1.023,1.3969,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6194915254237288
SIX1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"HL, REN",0.1538461538461538,high,8.0,0.5115384615384615,0.25564,0.41831,0.692,1.0287,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5115384615384615
SIX2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,REN,0.0,low,0.0,0.0849999999999999,1.0297e-06,0.8536,1.24,1.0655,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0849999999999999
SIX3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.3428571428571428,high,22.0,0.7371428571428571,0.99311,0.12294,0.387,1.5772,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8371428571428571
SIX5,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,"HL, REN",0.25,medium,4.0,0.185,1.3448e-05,0.73616,1.08,-3.4477,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.185
SKI,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"CHD, SK, HYPOTO",0.4301075268817204,high,72.0,0.6220430107526881,6.9663e-06,0.59311,0.809,-1.1759,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6720430107526881
SLC11A2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,AN_TH,0.1206896551724138,high,14.0,0.1332758620689655,8.6394e-07,0.58864,0.78,2.781,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1332758620689655
SLC12A1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.323943661971831,high,42.0,0.7295774647887324,1.4594e-17,0.78859,0.971,0.38536,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7295774647887324
SLC12A3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.3909774436090225,high,82.0,0.756390977443609,4.878099999999999e-28,0.84804,1.004,0.72585,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.756390977443609
SLC12A5,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,"SEIZ, HYPOTO",0.6666666666666666,medium,4.0,0.3516666666666667,1.0,0.15169,0.225,6.274,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.45166666666666666
SLC12A6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",0.2290076335877862,high,52.0,0.5416030534351144,0.01086,0.45567,0.621,3.127,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5416030534351144
SLC16A1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,"GLY, HYPOTO",0.2290076335877862,high,24.0,0.1766030534351144,0.7322,0.3647,0.591,2.9824,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2266030534351144
SLC16A12,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,REN,0.6,medium,4.0,0.265,0.16019,0.42432,0.623,1.6398,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.265
SLC16A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,"THYR, SEIZ, HYPOTO",0.6804123711340206,high,48.0,0.7221649484536082,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7221649484536082
SLC17A5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.4513274336283185,high,27.0,0.6305309734513274,1.1116e-09,0.79616,1.065,1.1844,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6305309734513274
SLC19A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.2888888888888888,high,24.0,0.5655555555555555,2.0312e-06,0.62456,0.852,0.8925,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5655555555555555
SLC19A3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.25,high,44.0,0.5499999999999999,1.2033e-07,0.71024,0.968,0.51867,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5499999999999999
SLC22A5,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, HYPOTO",0.6392405063291139,high,128.0,0.8556962025316455,8.4286e-10,0.7319,0.963,0.86805,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8556962025316455
SLC25A12,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"SK, SEIZ",0.1428571428571428,medium,4.0,0.0821428571428571,0.87613,0.37319,0.525,3.0138,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0821428571428571
SLC25A13,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, GLY, SEIZ",0.5,high,62.0,0.8,5.0062e-18,0.76587,0.937,1.1534,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8
SLC25A15,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.25,high,20.0,0.5499999999999999,1.026e-06,0.72964,1.026,1.3292,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5499999999999999
SLC25A20,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"COND, IEM, HYPOTO",0.391304347826087,high,25.0,0.6065217391304347,4.4499e-08,0.7673,1.052,1.0624,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6065217391304347
SLC25A22,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,SEIZ,0.3023255813953488,high,76.0,0.2059302325581395,6.4871e-07,0.72632,1.014,0.65529,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2059302325581395
SLC25A38,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.3823529411764705,high,24.0,0.7529411764705882,8.6507e-08,0.76353,1.053,1.1311,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7529411764705882
SLC25A4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"IEM, HYPOTO",0.2,high,20.0,0.6799999999999999,0.41728,0.39378,0.687,2.2713,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6799999999999999
SLC26A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.3661971830985915,high,56.0,0.5964788732394366,3.7099e-11,0.82952,1.091,1.4995,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5964788732394366
SLC26A3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.6666666666666666,high,52.0,0.8666666666666667,1.1356e-11,0.67732,0.857,0.67282,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8666666666666667
SLC26A4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"THYR, HL",0.6035242290748899,high,154.0,0.8414096916299559,2.1801e-20,1.2067,1.527,-1.7535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8414096916299559
SLC27A4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.3076923076923077,high,6.0,0.573076923076923,0.00053967,0.49244,0.661,1.1324,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.573076923076923
SLC27A5,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,BIL,0.2903225806451613,high,18.0,0.1411290322580645,2.0819e-14,0.82937,1.052,-0.61215,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1411290322580645
SLC2A1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"SEIZ, HYPOTO",0.5340314136125655,high,164.0,0.8136125654450261,1.0,0.043999,0.139,4.6812,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
SLC2A10,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.3082706766917293,high,62.0,0.7233082706766917,4.779e-08,0.78853,1.087,0.66325,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7733082706766917
SLC33A1,2,2.0,0.85,1.0,0.1416666666666666,0.0916666666666666,1,0,0,0.0,HYPOTO,0.1904761904761904,medium,8.0,0.1611904761904761,0.91612,0.31798,0.555,2.228,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2611904761904761
SLC34A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,PULM,1.0,high,8.0,0.85,5.154e-11,0.78053,1.019,0.56437,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.85
SLC34A3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"REN, SK",0.4893617021276595,high,38.0,0.7957446808510638,1.5210000000000001e-27,1.436,1.77,-2.3202,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7957446808510638
SLC35A1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"AN_TH, SEIZ, HYPOTO",0.15,medium,6.0,0.0849999999999999,0.073907,0.44871,0.682,1.9791,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0849999999999999
SLC35A2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,3.0,HYPOTO,0.8,high,14.0,0.405,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.405
SLC35C1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.1969696969696969,high,24.0,0.1637878787878787,0.58493,0.36777,0.664,0.848,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1637878787878787
SLC35D1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SK, HYPOTO",0.7368421052631579,high,12.0,0.7447368421052631,4.2354e-06,0.69221,0.981,0.40697,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7447368421052631
SLC37A4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BOW, IEM, GLY, SEIZ, HYPOTO",0.4948453608247423,high,66.0,0.797938144329897,3.845e-12,0.96332,1.277,0.18996,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.847938144329897
SLC39A4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.4095238095238095,high,39.0,0.7638095238095238,7.5913e-18,0.99899,1.262,-2.3602,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7638095238095238
SLC3A1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.4166666666666667,high,35.0,0.7666666666666666,1.7181e-33,1.2709,1.531,-3.2401,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7666666666666666
SLC41A1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,,,,,0.0249999999999999,0.37118,0.40405,0.587,2.8301,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
SLC45A2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.5274725274725275,high,40.0,0.810989010989011,1.8671e-10,0.77688,1.022,-0.15802,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.810989010989011
SLC46A1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"AN_TH, SEIZ",0.1836734693877551,high,34.0,0.523469387755102,0.0010626,0.5764,0.865,0.87996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.523469387755102
SLC4A1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"BIL, AN_TH, REN",0.3831775700934579,high,62.0,0.6032710280373831,0.99999,0.29863,0.407,2.7972,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7032710280373831
SLC4A10,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,SEIZ,0.0,low,0.0,0.0849999999999999,1.0,0.29382,0.403,4.0273,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1849999999999999
SLC4A11,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.6237623762376238,high,53.0,0.8495049504950495,9.2641e-19,0.73906,0.897,1.6142,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8495049504950495
SLC4A4,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,REN,0.1910112359550561,high,32.0,0.1614044943820224,1.0,0.22663,0.329,4.3853,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2614044943820224
SLC5A2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.3,high,24.0,0.72,1.0666e-23,0.99042,1.21,-0.727,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.72
SLC5A5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,THYR,0.3454545454545454,high,15.0,0.5881818181818181,1.3394e-14,0.7953,1.002,0.60238,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5881818181818181
SLC6A19,1,4.0,0.2,1.0,0.0666666666666666,0.0666666666666666,1,0,0,0.0,"REN, DERM",0.2727272727272727,medium,4.0,0.149090909090909,1.6171e-23,0.98272,1.201,0.80884,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.149090909090909
SLC6A2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,COND,0.1176470588235294,medium,4.0,0.0720588235294117,0.90046,0.37168,0.519,3.3398,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1720588235294117
SLC6A5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2166666666666666,high,26.0,0.5366666666666666,6.4274e-09,0.59388,0.757,0.25685,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5366666666666666
SLC6A8,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,SEIZ,0.4269662921348314,high,28.0,0.7707865168539325,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7707865168539325
SLC7A7,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, IEM, REN",0.5838150289017341,high,57.0,0.8335260115606936,1.3733e-10,0.76857,1.007,1.1419,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8335260115606936
SLC7A9,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.4444444444444444,high,22.0,0.7777777777777778,4.0655e-09,0.68948,0.907,1.8293,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7777777777777778
SLC9A3R1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,REN,,,,0.0249999999999999,1.5764e-08,0.94543,1.33,-0.8929,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
SLC9A6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,SEIZ,0.28125,high,34.0,0.5625,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5625
SLCO1B1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,BIL,0.1132075471698113,high,12.0,0.1302830188679245,9.9771e-18,1.1142,1.425,-0.43705,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1302830188679245
SLCO1B3,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,BIL,0.094017094017094,high,11.0,0.1226068376068376,1.7083e-08,0.83462,1.151,-1.0697,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1226068376068376
SLCO2A1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,1.0,high,16.0,0.85,1.5976e-17,0.83583,1.036,1.1063,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.85
SMAD1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,0,0,0,1.0,PULM,0.0,low,0.0,0.0249999999999999,0.99999,0.13355,0.281,3.4465,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1249999999999999
SMAD3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.2869955156950672,high,90.0,0.7147982062780269,0.99998,0.22998,0.373,4.3603,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9647982062780269
SMAD4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, BOW",0.381342062193126,high,193.0,0.7525368248772504,1.0,0.10787,0.227,4.9422,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SMAD6,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,0.1818181818181818,medium,4.0,0.0977272727272727,8.1308e-55,2.7879,1.996,-7.5875,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0977272727272727
SMAD9,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,PULM,0.0727272727272727,medium,8.0,0.054090909090909,1.5457e-09,0.76458,1.018,0.83595,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.054090909090909
