gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability
SPTB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"BIL, AN_TH",0.3680781758957654,high,105.0,0.7472312703583062
SPTLC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.2325581395348837,high,16.0,0.5430232558139534
SPTLC2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,HYPOTO,0.0472440944881889,high,10.0,0.10389763779527555
SRCAP,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.2649572649572649,high,58.0,0.5559829059829059
ST14,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,1.0,medium,6.0,0.485
ST3GAL5,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.2619047619047619,high,22.0,0.18976190476190477
STAC3,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,0.0833333333333333,low,0.0,0.11833333333333332
STAR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.4,high,28.0,0.61
STAT3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, DERM",0.3604651162790697,high,44.0,0.7441860465116279
STK11,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.436734693877551,high,396.0,0.7746938775510204
STRA6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, REN",0.3333333333333333,high,38.0,0.5833333333333333
STRC,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.35,high,48.0,0.59
STS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"REN, DERM",0.65625,high,20.0,0.8625
STX11,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.1204819277108433,high,18.0,0.4981927710843373
STXBP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"SEIZ, HYPOTO",0.6040816326530613,high,124.0,0.6916326530612245
STXBP2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.2777777777777778,high,28.0,0.5611111111111111
SUCLA2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.28125,high,28.0,0.5625
SUCLG1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.4791666666666667,high,40.0,0.6416666666666666
SUOX,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2266666666666666,high,11.0,0.5406666666666666
SURF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.6888888888888889,high,50.0,0.8755555555555555
SYNE4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.5238095238095238,high,18.0,0.23452380952380955
SYT14,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,0.0,,0.6666666666666666,medium,4.0,0.2916666666666667
TAB2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.6,medium,6.0,0.265
TARDBP,1,3.0,1.0,1.0,0.25,0.25,0,0,0,1.0,,0.3287671232876712,high,30.0,0.2815068493150685
TAT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, DERM",0.1538461538461538,high,12.0,0.6615384615384615
TAZ,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"THYR, CM, IEM, HYPOTO",,,,0.6
TBC1D24,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.2505910165484633,high,94.0,0.5502364066193852
TBCE,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.4347826086956521,high,36.0,0.25891304347826083
TBX1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"CHD, SK, SEIZ",0.3529411764705882,high,12.0,0.5911764705882352
TBX20,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,1,0,0,1.0,CHD,0.1666666666666666,medium,6.0,0.10666666666666663
TBX5,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, SK",0.3076923076923077,high,50.0,0.7230769230769231
TCAP,2,3.0,1.0,3.0,0.75,0.4083333333333333,1,1,1,0.0,"CM, HYPOTO",0.3768115942028985,high,40.0,0.6007246376811594
TCIRG1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SK,0.4698795180722891,high,70.0,0.7879518072289157
TCOF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HL,0.2211538461538461,high,42.0,0.6884615384615385
TCTN1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,REN,0.3809523809523809,high,28.0,0.23738095238095236
TCTN3,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.391304347826087,high,12.0,0.2415217391304348
TECTA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.3405275779376499,high,124.0,0.7362110311750599
TERC,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,"PULM, AN_TH, DERM",0.7560975609756098,high,60.0,0.48243902439024394
TERT,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,"PULM, AN_TH, DERM",0.4598540145985401,high,110.0,0.36394160583941604
TFAP2A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,REN,0.8888888888888888,high,12.0,0.8055555555555556
TFAP2B,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,CHD,0.3260869565217391,high,26.0,0.5804347826086956
TFG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.4,medium,4.0,0.61
TFR2,1,3.0,0.6,1.0,0.15,0.15,1,0,0,0.0,DERM,0.4833333333333333,high,48.0,0.2833333333333333
TG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,THYR,0.4714285714285714,high,124.0,0.7885714285714286
TGFB1,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,SK,0.4117647058823529,high,12.0,0.25470588235294117
TGFB3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,COND,0.2045454545454545,high,16.0,0.1068181818181818
TGFBR1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.2657004830917874,high,86.0,0.706280193236715
TGFBR2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.4099099099099099,high,138.0,0.7639639639639639
TGFBR3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,,0.0,low,0.0,0.024999999999999998
